,Open,High,Low,Close
2021-11-01 00:00:00+00:00,0.864799976348877,0.8654000163078308,0.8646000027656555,0.8651999831199646
2021-11-01 01:00:00+00:00,0.8651999831199646,0.8651999831199646,0.8644999861717224,0.8650000095367432
2021-11-01 02:00:00+00:00,0.8650000095367432,0.8652999997138977,0.864799976348877,0.8651999831199646
2021-11-01 03:00:00+00:00,0.8651999831199646,0.8654999732971191,0.8647000193595886,0.8654999732971191
2021-11-01 04:00:00+00:00,0.8654999732971191,0.8658000230789185,0.8651999831199646,0.8654999732971191
2021-11-01 05:00:00+00:00,0.8654000163078308,0.8654999732971191,0.8644999861717224,0.8644999861717224
2021-11-01 06:00:00+00:00,0.8647000193595886,0.8651999831199646,0.8644999861717224,0.8651000261306763
2021-11-01 07:00:00+00:00,0.8651999831199646,0.8655999898910522,0.8646000027656555,0.8646000027656555
2021-11-01 08:00:00+00:00,0.864799976348877,0.864799976348877,0.8634999990463257,0.8639000058174133
2021-11-01 09:00:00+00:00,0.8640999794006348,0.8646000027656555,0.8636000156402588,0.864300012588501
2021-11-01 10:00:00+00:00,0.8644000291824341,0.8644000291824341,0.8636999726295471,0.8640000224113464
2021-11-01 11:00:00+00:00,0.8636999726295471,0.864300012588501,0.8633000254631042,0.8639000058174133
2021-11-01 12:00:00+00:00,0.8639000058174133,0.8639000058174133,0.8632000088691711,0.8633999824523926
2021-11-01 13:00:00+00:00,0.8636999726295471,0.8640999794006348,0.8632000088691711,0.8640000224113464
2021-11-01 14:00:00+00:00,0.8641999959945679,0.8644000291824341,0.8629999756813049,0.8629999756813049
2021-11-01 15:00:00+00:00,0.863099992275238,0.8633000254631042,0.8622999787330627,0.862500011920929
2021-11-01 16:00:00+00:00,0.862500011920929,0.8628000020980835,0.8621000051498413,0.8623999953269958
2021-11-01 17:00:00+00:00,0.8622999787330627,0.8626000285148621,0.8619999885559082,0.8622000217437744
2021-11-01 18:00:00+00:00,0.8622000217437744,0.8622000217437744,0.8611000180244446,0.861299991607666
2021-11-01 19:00:00+00:00,0.861299991607666,0.8616999983787537,0.8611999750137329,0.861299991607666
2021-11-01 20:00:00+00:00,0.861299991607666,0.8615000247955322,0.8611000180244446,0.8611000180244446
2021-11-01 21:00:00+00:00,0.8610000014305115,0.8616999983787537,0.86080002784729,0.8614000082015991
2021-11-01 22:00:00+00:00,0.861299991607666,0.8616999983787537,0.8611999750137329,0.8615999817848206
2021-11-01 23:00:00+00:00,0.8616999983787537,0.8619999885559082,0.8615000247955322,0.8618999719619751
2021-11-02 00:00:00+00:00,0.8618000149726868,0.8621000051498413,0.8615000247955322,0.8619999885559082
2021-11-02 01:00:00+00:00,0.8619999885559082,0.8622000217437744,0.8616999983787537,0.8619999885559082
2021-11-02 02:00:00+00:00,0.8618999719619751,0.8621000051498413,0.8615999817848206,0.8618000149726868
2021-11-02 03:00:00+00:00,0.8618999719619751,0.8619999885559082,0.8615000247955322,0.8618000149726868
2021-11-02 04:00:00+00:00,0.8618000149726868,0.8618999719619751,0.8611000180244446,0.8615000247955322
2021-11-02 05:00:00+00:00,0.8615999817848206,0.8615999817848206,0.8610000014305115,0.861299991607666
2021-11-02 06:00:00+00:00,0.861299991607666,0.8616999983787537,0.8611000180244446,0.8615000247955322
2021-11-02 07:00:00+00:00,0.8614000082015991,0.8615000247955322,0.86080002784729,0.8611999750137329
2021-11-02 08:00:00+00:00,0.8611999750137329,0.8626000285148621,0.8611999750137329,0.8626000285148621
