,Open,High,Low,Close
2021-11-09 14:00:00+00:00,1.83053994178772,1.833590030670166,1.8290799856185915,1.833340048789978
2021-11-09 15:00:00+00:00,1.8333899974823,1.8379199504852293,1.832949995994568,1.83748996257782
2021-11-09 16:00:00+00:00,1.8374799489974976,1.83913004398346,1.8355799913406368,1.838670015335083
2021-11-09 17:00:00+00:00,1.8385900259017944,1.839699983596801,1.8380399942398071,1.838819980621338
2021-11-09 18:00:00+00:00,1.8389099836349487,1.8395800590515137,1.8377699851989744,1.8384599685668943
2021-11-09 19:00:00+00:00,1.8385499715805047,1.8389400243759155,1.837159991264344,1.838000059127808
2021-11-09 20:00:00+00:00,1.8379700183868408,1.8385100364685056,1.836609959602356,1.8369100093841555
2021-11-09 21:00:00+00:00,1.836899995803833,1.837679982185364,1.836459994316101,1.836989998817444
2021-11-09 22:00:00+00:00,1.8371299505233765,1.8380399942398071,1.8348400592803955,1.83762001991272
2021-11-09 23:00:00+00:00,1.8377000093460083,1.8391799926757808,1.836490035057068,1.838320016860962
2021-11-10 00:00:00+00:00,1.838379979133606,1.838819980621338,1.8372100591659544,1.8384300470352173
2021-11-10 01:00:00+00:00,1.8384300470352173,1.839630007743836,1.837649941444397,1.838639974594116
2021-11-10 02:00:00+00:00,1.8386600017547607,1.8410500288009644,1.8381500244140625,1.840970039367676
2021-11-10 03:00:00+00:00,1.841040015220642,1.8415800333023071,1.839769959449768,1.840440034866333
2021-11-10 04:00:00+00:00,1.8404799699783323,1.840939998626709,1.8393000364303589,1.839859962463379
2021-11-10 05:00:00+00:00,1.8399100303649905,1.842839956283569,1.839059948921204,1.842329978942871
2021-11-10 06:00:00+00:00,1.8422000408172607,1.842599987983704,1.841040015220642,1.841910004615784
2021-11-10 07:00:00+00:00,1.84185004234314,1.8425099849700928,1.840309977531433,1.840849995613098
2021-11-10 08:00:00+00:00,1.840839982032776,1.841629981994629,1.83404004573822,1.8360099792480469
2021-11-10 09:00:00+00:00,1.836050033569336,1.8375500440597528,1.8351900577545168,1.835860013961792
2021-11-10 10:00:00+00:00,1.8358700275421145,1.8377200365066528,1.8350600004196167,1.83719003200531
2021-11-10 11:00:00+00:00,1.837180018424988,1.8375699520111084,1.8344299793243408,1.8365700244903564
2021-11-10 12:00:00+00:00,1.8365600109100344,1.8365700244903564,1.8331199884414675,1.835070013999939
2021-11-10 13:00:00+00:00,1.8351199626922607,1.8369499444961548,1.831529974937439,1.8317899703979488
2021-11-10 14:00:00+00:00,1.831769943237305,1.8323899507522583,1.8297799825668333,1.830600023269653
2021-11-10 15:00:00+00:00,1.830600023269653,1.8321399688720703,1.8300800323486328,1.831130027770996
2021-11-10 16:00:00+00:00,1.8311200141906736,1.832800030708313,1.8293100595474243,1.829920053482056
2021-11-10 17:00:00+00:00,1.8299100399017327,1.831159949302673,1.8292299509048464,1.8298100233078003
2021-11-10 18:00:00+00:00,1.8298900127410889,1.8304699659347528,1.8269699811935425,1.829020023345948
2021-11-10 19:00:00+00:00,1.8292200565338133,1.830680012702942,1.8287500143051147,1.8295899629592896
2021-11-10 20:00:00+00:00,1.8295899629592896,1.8304500579833984,1.8280099630355835,1.8300199508666992
2021-11-10 21:00:00+00:00,1.8300199508666992,1.830440044403076,1.8287500143051147,1.829270005226136
2021-11-10 22:00:00+00:00,1.829270005226136,1.8303799629211424,1.8279399871826167,1.8288400173187256
2021-11-10 23:00:00+00:00,1.8288700580596924,1.8297499418258667,1.8269200325012207,1.8286700248718264
2021-11-11 00:00:00+00:00,1.828719973564148,1.8328200578689573,1.827640056610108,1.8310500383377075
2021-11-11 01:00:00+00:00,1.831110000610352,1.8317899703979488,1.829540014266968,1.830690026283264
2021-11-11 02:00:00+00:00,1.8305799961090088,1.8353899717330933,1.8299399614334104,1.8350499868392944
2021-11-11 03:00:00+00:00,1.835070013999939,1.836069941520691,1.8336000442504885,1.835100054740905
2021-11-11 04:00:00+00:00,1.83502995967865,1.8367899656295776,1.834519982337952,1.8360600471496584
2021-11-11 05:00:00+00:00,1.8360600471496584,1.836400032043457,1.8346400260925293,1.8358999490737915
2021-11-11 06:00:00+00:00,1.8358999490737915,1.836150050163269,1.83421003818512,1.8353699445724487
2021-11-11 07:00:00+00:00,1.835309982299805,1.8356800079345703,1.8323800563812256,1.8335200548172
2021-11-11 08:00:00+00:00,1.8335700035095213,1.8356900215148928,1.83256995677948,1.834699988365173
2021-11-11 09:00:00+00:00,1.83473002910614,1.836529970169068,1.83407998085022,1.8354300260543823
2021-11-11 10:00:00+00:00,1.83542001247406,1.8370100259780884,1.8346600532531736,1.8349900245666504
2021-11-11 11:00:00+00:00,1.8348900079727173,1.836529970169068,1.834149956703186,1.835070013999939
2021-11-11 12:00:00+00:00,1.8350600004196167,1.8364299535751345,1.8333499431610107,1.8356300592422483
2021-11-11 13:00:00+00:00,1.8356300592422483,1.836459994316101,1.8336800336837769,1.8343100547790527
2021-11-11 14:00:00+00:00,1.8343100547790527,1.835340023040772,1.833330035209656,1.834589958190918
2021-11-11 15:00:00+00:00,1.834570050239563,1.8349699974060056,1.831240057945252,1.832610011100769
2021-11-11 16:00:00+00:00,1.8325899839401243,1.8345099687576287,1.8316999673843384,1.8336299657821653
2021-11-11 17:00:00+00:00,1.8336299657821653,1.8344899415969849,1.832890033721924,1.833359956741333
2021-11-11 18:00:00+00:00,1.8334100246429443,1.833590030670166,1.83187997341156,1.8321199417114256
2021-11-11 19:00:00+00:00,1.832489967346192,1.8328200578689573,1.8316099643707275,1.8325400352478027
2021-11-11 20:00:00+00:00,1.8325300216674805,1.8336600065231323,1.831799983978272,1.8332899808883667
2021-11-11 21:00:00+00:00,1.8332699537277224,1.833840012550354,1.8310400247573853,1.8323400020599363
2021-11-11 22:00:00+00:00,1.8321199417114256,1.8344700336456297,1.8287400007247925,1.8325400352478027
2021-11-11 23:00:00+00:00,1.8328200578689573,1.8341200351715088,1.831969976425171,1.833009958267212
2021-11-12 00:00:00+00:00,1.833109974861145,1.8334800004959104,1.8318599462509155,1.8327800035476685
2021-11-12 01:00:00+00:00,1.832859992980957,1.834750056266785,1.8323500156402588,1.834570050239563
2021-11-12 02:00:00+00:00,1.834460020065308,1.834959983825684,1.833359956741333,1.8346699476242063
2021-11-12 03:00:00+00:00,1.8346400260925293,1.83559000492096,1.8339300155639648,1.8343600034713743
2021-11-12 04:00:00+00:00,1.8344099521636963,1.8344700336456297,1.833299994468689,1.8342599868774407
2021-11-12 05:00:00+00:00,1.834220051765442,1.8345600366592407,1.8322199583053589,1.8330399990081787
2021-11-12 06:00:00+00:00,1.8330600261688232,1.833590030670166,1.831920027732849,1.83296000957489
2021-11-12 07:00:00+00:00,1.8330600261688232,1.8339799642562864,1.8318099975585933,1.8324400186538696
2021-11-12 08:00:00+00:00,1.832450032234192,1.8360799551010127,1.8313299417495728,1.835530042648316
2021-11-12 09:00:00+00:00,1.835559964179993,1.8368200063705444,1.8348300457000728,1.836719989776612
2021-11-12 10:00:00+00:00,1.836719989776612,1.836989998817444,1.83407998085022,1.8348400592803955
2021-11-12 11:00:00+00:00,1.8348900079727173,1.836220026016236,1.8344199657440183,1.83545994758606
2021-11-12 12:00:00+00:00,1.83545994758606,1.8360999822616573,1.8339899778366089,1.835309982299805
2021-11-12 13:00:00+00:00,1.835260033607483,1.8359500169754028,1.8327499628067017,1.834650039672852
2021-11-12 14:00:00+00:00,1.83473002910614,1.834779977798462,1.8322099447250368,1.833199977874756
2021-11-12 15:00:00+00:00,1.833240032196045,1.83528995513916,1.829139947891236,1.8295300006866453
2021-11-12 16:00:00+00:00,1.8295600414276123,1.8321000337600708,1.828950047492981,1.831570029258728
2021-11-12 17:00:00+00:00,1.831560015678405,1.8316199779510496,1.829699993133545,1.8311500549316408
2021-11-12 18:00:00+00:00,1.8313000202178955,1.831990003585816,1.8299100399017327,1.830360054969788
2021-11-12 19:00:00+00:00,1.8303799629211424,1.8310500383377075,1.8297100067138672,1.8300700187683103
2021-11-12 20:00:00+00:00,1.8300700187683103,1.8306399583816528,1.8293800354003904,1.8298100233078003
2021-11-12 21:00:00+00:00,1.829789996147156,1.830420017242432,1.8260600566864007,1.8293999433517456
2021-11-12 22:00:00+00:00,1.829509973526001,1.829509973526001,1.829349994659424,1.829349994659424
2021-11-15 00:00:00+00:00,1.8296799659729004,1.83149003982544,1.829259991645813,1.8300600051879885
2021-11-15 01:00:00+00:00,1.830170035362244,1.8316600322723389,1.8294700384140008,1.8304500579833984
2021-11-15 02:00:00+00:00,1.830440044403076,1.8308299779891968,1.829100012779236,1.829789996147156
2021-11-15 03:00:00+00:00,1.829740047454834,1.8298799991607664,1.8284399509429927,1.829439997673035
2021-11-15 04:00:00+00:00,1.829450011253357,1.8297200202941888,1.8280600309371948,1.8287500143051147
2021-11-15 05:00:00+00:00,1.828760027885437,1.8300299644470213,1.8281199932098389,1.8286800384521484
2021-11-15 06:00:00+00:00,1.828760027885437,1.8289999961853027,1.827370047569275,1.8286700248718264
2021-11-15 07:00:00+00:00,1.8286800384521484,1.8289300203323364,1.8248800039291384,1.825690031051636
2021-11-15 08:00:00+00:00,1.8257399797439573,1.8257800340652464,1.823050022125244,1.8237199783325195
2021-11-15 09:00:00+00:00,1.82368004322052,1.8244600296020508,1.8216700553894043,1.8224200010299685
2021-11-15 10:00:00+00:00,1.8224200010299685,1.8228700160980225,1.8206700086593628,1.8222600221633911
2021-11-15 11:00:00+00:00,1.822280049324036,1.824589967727661,1.821269989013672,1.8244199752807613
2021-11-15 12:00:00+00:00,1.824290037155152,1.824810028076172,1.8225200176239007,1.8244400024414065
2021-11-15 13:00:00+00:00,1.82440996170044,1.8250900506973269,1.823240041732788,1.8246400356292725
2021-11-15 14:00:00+00:00,1.8246099948883057,1.825279951095581,1.823089957237244,1.8246999979019165
2021-11-15 15:00:00+00:00,1.8247300386428835,1.8273899555206297,1.82440996170044,1.8249000310897827
2021-11-15 16:00:00+00:00,1.82492995262146,1.826490044593811,1.823580026626587,1.8264199495315552
2021-11-15 17:00:00+00:00,1.8264000415802,1.8271000385284424,1.82509994506836,1.825850009918213
2021-11-15 18:00:00+00:00,1.825809955596924,1.826859951019287,1.8244400024414065,1.825940012931824
2021-11-15 19:00:00+00:00,1.825940012931824,1.827049970626831,1.8256700038909912,1.826709985733032
2021-11-15 20:00:00+00:00,1.8267300128936768,1.827569961547852,1.8247100114822388,1.8249900341033936
2021-11-15 21:00:00+00:00,1.8250199556350708,1.825909972190857,1.8245500326156616,1.8250499963760376
2021-11-15 22:00:00+00:00,1.8252300024032595,1.8267699480056765,1.8242499828338623,1.8254499435424805
2021-11-15 23:00:00+00:00,1.8254499435424805,1.8262699842453003,1.8247499465942385,1.8256399631500244
2021-11-16 00:00:00+00:00,1.8256100416183472,1.826159954071045,1.823220014572144,1.8247300386428835
2021-11-16 01:00:00+00:00,1.824720025062561,1.82506000995636,1.8224899768829343,1.8235000371932983
2021-11-16 02:00:00+00:00,1.8235599994659424,1.825279951095581,1.822759985923767,1.8244800567626955
2021-11-16 03:00:00+00:00,1.8245199918746948,1.825819969177246,1.8233100175857544,1.8255900144577024
2021-11-16 04:00:00+00:00,1.825569987297058,1.8267199993133545,1.8246999979019165,1.825659990310669
2021-11-16 05:00:00+00:00,1.8256399631500244,1.828660011291504,1.8244999647140503,1.8278299570083616
2021-11-16 06:00:00+00:00,1.827890038490296,1.829740047454834,1.827069997787476,1.829010009765625
2021-11-16 07:00:00+00:00,1.829200029373169,1.834349989891052,1.8288999795913696,1.8335200548172
2021-11-16 08:00:00+00:00,1.8338600397109983,1.834820032119751,1.8308199644088743,1.834529995918274
2021-11-16 09:00:00+00:00,1.834579944610596,1.835819959640503,1.8328200578689573,1.8348900079727173
