Date,Quantité
2020-10-01,24
2020-10-08,12
2020-10-23,48
2020-11-19,48
2020-12-03,48
2021-01-04,48
2021-01-31,48
2021-02-21,96
2021-04-13,48
2021-07-02,48
2021-08-04,24
2021-10-07,96
2021-11-01,48
2021-12-02,96
