Date,Quantité
2019-08-29,12
2019-09-02,12
2019-09-28,24
2019-11-12,48
2019-12-15,48
2020-01-15,48
2020-02-21,70
2020-06-13,48
2020-09-16,96
2021-03-13,96
2021-08-12,96
2021-11-16,48
