Date,Quantité
2020-09-28,192
2020-10-02,96
2020-10-07,1200
2020-12-08,1200
2021-05-01,400
2021-06-16,40
2021-07-05,240
2021-07-12,336
2021-09-02,144
2021-10-02,1200
2021-12-01,1200
