Date,Quantité
2019-02-25,12
2019-03-05,24
2019-04-23,12
2019-06-19,12
2019-07-08,24
2019-10-03,48
2019-12-03,48
2020-01-06,96
2020-02-24,70
2020-06-26,48
2020-07-15,96
2021-01-05,96
2021-05-05,48
2021-10-01,48
2021-10-13,24
2021-12-01,72
