Date,Quantité
2019-01-11,24
2019-01-18,24
2019-02-04,48
2019-03-08,48
2019-04-20,144
2019-05-31,42
2019-07-08,192
2019-10-07,120
2019-11-14,96
2019-11-23,144
2020-01-14,160
2020-02-09,150
2020-03-02,280
2020-06-21,48
2020-06-30,192
2020-07-02,180
2020-08-11,180
2020-09-02,240
2020-10-07,240
2021-01-16,288
2021-04-01,96
2021-05-01,240
2021-05-26,280
2021-06-16,160
2021-07-02,240
2021-09-02,480
2021-10-07,384
2021-12-09,336
