Date,Quantité
2020-10-16,24
2020-11-10,24
2020-12-02,24
2021-01-03,48
2021-03-01,48
2021-04-06,48
2021-05-27,24
2021-06-01,48
2021-06-16,60
2021-09-09,48
2021-10-13,24
2021-11-01,24
2021-12-01,24
2021-12-14,48
2021-12-25,12
