Date,Quantité
2021-03-01,48
2021-03-11,24
2021-03-22,48
2021-04-11,48
2021-04-13,48
2021-04-26,96
2021-06-02,48
2021-07-08,96
2021-07-21,48
2021-08-23,48
2021-09-08,48
2021-09-17,48
2021-10-04,144
2021-10-12,96
2021-10-19,120
2021-11-01,48
2021-11-03,48
2021-11-17,144
2021-12-01,144
2021-12-04,96
2021-12-14,96
2021-12-27,48
