Date,Quantité
2019-01-07,48
2019-01-17,48
2019-01-22,48
2019-01-25,96
2019-02-16,48
2019-02-21,96
2019-03-08,48
2019-03-31,210
2019-06-10,240
2019-09-03,144
2019-09-11,48
2019-10-03,180
2019-10-09,240
2019-10-26,144
2019-11-26,144
2020-01-03,96
2020-01-09,84
2020-01-20,240
2020-02-07,280
2020-03-09,192
2020-09-09,144
2020-11-05,144
2021-01-02,640
2021-03-10,144
2021-04-17,400
2021-09-17,800
2021-11-11,800
