Date,Quantité
2019-02-25,6
2019-03-05,24
2019-04-23,12
2019-07-08,24
2019-09-28,48
2020-06-01,24
2020-10-23,12
2021-01-05,12
2021-02-15,24
2021-04-01,24
2021-05-05,24
2021-10-01,48
