Date,Quantité
2020-10-15,24
2020-10-20,48
2020-11-29,48
2021-01-04,48
2021-02-15,96
2021-02-21,96
2021-03-21,96
2021-04-13,96
2021-05-17,48
2021-06-18,96
2021-09-07,48
2021-10-01,96
2021-11-05,96
2021-12-01,24
