Date,Quantité
2021-03-01,48
2021-03-11,48
2021-03-22,96
2021-04-11,96
2021-04-13,96
2021-04-26,240
2021-06-21,40
2021-07-21,48
2021-09-08,48
2021-09-17,48
2021-10-04,96
2021-10-12,96
2021-10-19,240
2021-11-03,144
2021-11-17,288
2021-12-01,240
2021-12-14,240
2021-12-27,48
