Date,Quantité
2020-09-28,48
2020-10-16,144
2020-11-07,240
2021-02-07,48
2021-02-28,144
2021-04-01,144
2021-07-02,144
2021-09-03,96
2021-09-15,96
2021-10-01,800
2021-12-01,800
