Date,Quantité
2019-06-19,96
2019-07-18,24
2019-08-10,96
2019-09-03,48
2019-10-07,144
2020-01-03,48
2020-01-09,80
2020-03-09,140
2020-07-03,48
2020-08-12,96
2021-01-04,48
2021-01-30,96
2021-04-01,48
2021-05-10,80
2021-06-11,40
2021-08-02,96
2021-09-01,96
2021-10-04,48
2021-11-11,48
