Date,Quantité
2020-10-15,12
2020-10-20,24
2021-01-04,12
2021-02-21,24
2021-04-01,24
2021-05-17,24
2021-06-18,48
2021-07-06,48
2021-08-02,48
2021-09-03,48
2021-10-01,48
2021-10-13,24
2021-11-05,48
2021-12-01,48
