Date,Quantité
2019-06-26,24
2019-07-08,24
2019-08-16,48
2019-10-26,48
2019-12-16,96
2020-02-02,24
2020-03-02,70
2020-03-13,70
2020-08-11,48
2020-09-17,48
2020-11-20,48
2021-01-04,48
2021-01-17,48
2021-04-19,48
2021-05-18,40
2021-10-01,48
2021-11-02,48
