Date,Quantité
2020-09-28,6
2020-10-26,24
2021-02-27,12
2021-03-15,12
2021-03-26,24
2021-04-20,48
2021-05-24,48
2021-07-28,12
2021-09-16,24
2021-10-06,48
2021-11-01,48
2021-11-03,48
2021-11-18,144
2021-12-06,48
