Date,Quantité
2019-02-25,12
2019-03-05,24
2019-03-15,42
2019-04-23,24
2019-06-02,24
2019-06-19,48
2019-08-25,48
2019-09-28,144
2019-12-03,96
2020-01-06,192
2020-02-24,192
2021-01-05,192
2021-04-01,60
2021-05-05,80
2021-07-05,48
2021-10-01,96
2021-10-13,24
2021-12-01,120
2021-12-02,48
