Date,Quantité
2019-01-07,24
2019-01-23,48
2019-02-26,48
2019-03-31,48
2019-04-29,96
2019-06-16,144
2019-09-20,240
2020-03-16,140
2020-08-12,144
2020-11-07,96
2021-01-02,48
2021-02-28,48
2021-04-01,96
2021-06-11,40
2021-07-02,80
2021-09-08,48
2021-11-05,144
