Date,Quantité
2019-02-25,6
2019-03-05,24
2019-06-02,12
2019-07-08,24
2019-09-02,12
2019-09-28,48
2020-01-06,24
2020-06-01,24
2020-10-23,24
2021-02-15,24
2021-05-05,24
2021-07-05,24
2021-09-03,24
2021-12-01,24
