Date,Quantité
2019-01-07,48
2019-01-17,48
2019-01-25,48
2019-03-31,168
2019-07-09,144
2019-08-20,96
2019-09-03,48
2019-09-23,96
2019-10-26,240
2020-05-13,96
2020-07-03,96
2020-08-12,90
2020-10-01,48
2021-01-04,48
2021-01-24,48
2021-02-28,96
2021-05-10,40
2021-06-01,160
2021-07-15,96
2021-09-01,96
2021-10-04,96
