Date,Quantité
2020-09-28,48
2020-10-15,48
2020-11-02,48
2020-12-10,24
2021-01-06,96
2021-03-21,24
2021-04-17,48
2021-06-04,40
2021-07-12,48
2021-10-01,48
2021-10-09,48
2021-11-01,48
2021-11-02,72
2021-12-02,96
