Date,Quantité
2020-10-16,24
2020-10-29,48
2020-12-10,48
2021-01-02,96
2021-02-24,96
2021-04-01,48
2021-06-04,48
2021-07-02,96
2021-07-13,48
2021-08-24,48
2021-09-07,48
2021-10-05,48
2021-11-09,8
2021-11-17,144
2021-12-01,48
2021-12-09,48
