Date,Quantité
2019-01-07,48
2019-01-23,96
2019-02-14,144
2019-03-08,96
2019-03-31,252
2019-06-12,192
2019-09-12,48
2019-09-28,30
2019-10-02,768
2019-11-12,960
2020-01-13,1200
2020-03-02,144
2020-03-06,1200
2020-09-10,1200
2021-01-05,1200
2021-04-11,1200
2021-09-17,1200
2021-12-01,1200
