Date,Quantité
2019-01-18,12
2019-03-05,12
2019-05-06,24
2019-07-31,12
2019-08-27,12
2019-09-28,12
2019-10-27,24
2019-12-05,24
2020-01-14,12
2020-07-23,24
2021-09-07,6
2021-12-01,6
