Date,Quantité
2019-01-07,48
2019-02-14,96
2019-03-31,168
2019-06-12,96
2019-07-07,192
2019-08-09,144
2019-09-12,19
2019-09-20,720
2020-01-13,384
2020-05-11,144
2020-06-13,48
2020-06-18,800
2020-09-10,800
2021-03-20,576
2021-06-14,640
2021-09-17,576
