Date,Quantité
2019-08-29,12
2019-09-02,12
2019-09-04,24
2019-09-28,144
2019-11-12,144
2019-12-15,640
2020-02-08,640
2020-08-19,576
2021-01-04,640
2021-06-08,576
2021-10-19,576
