Date,Quantité
2019-08-29,12
2019-09-28,48
2019-10-26,48
2019-12-15,48
2020-01-15,80
2020-02-21,70
2020-03-30,96
2020-08-19,96
2021-01-04,48
2021-03-13,96
2021-07-01,96
2021-09-15,96
2021-10-14,96
