Date,Quantité
2019-11-18,48
2019-12-16,24
2020-01-05,24
2020-02-03,24
2020-06-10,24
2020-06-26,48
2020-09-02,48
2020-10-05,48
2020-11-25,48
2021-02-07,48
2021-05-03,40
2021-08-03,48
2021-08-27,48
2021-11-01,48
2021-12-02,96
