Date,Quantité
2019-11-18,48
2019-12-16,48
2020-01-05,96
2020-01-14,96
2020-02-03,144
2020-02-07,240
2020-02-25,192
2020-09-02,96
2020-09-28,96
2020-10-16,48
2020-10-22,48
2020-11-14,48
2020-11-25,96
2020-12-10,96
2020-12-31,144
2021-02-07,48
2021-02-21,144
2021-03-22,96
2021-04-14,96
2021-05-03,120
2021-06-02,40
2021-07-01,160
2021-07-06,96
2021-10-01,576
2021-11-15,576
