Date,Quantité
2020-10-01,24
2020-10-08,36
2020-10-23,24
2020-12-03,48
2021-02-21,48
2021-04-13,48
2021-05-17,40
2021-07-02,48
2021-08-04,48
2021-09-07,96
2021-11-01,96
