Date,Quantité
2020-10-15,12
2020-10-20,24
2020-12-08,24
2021-02-15,24
2021-05-17,24
2021-06-18,24
2021-08-02,24
2021-09-03,24
2021-09-07,24
2021-10-01,24
2021-11-05,24
2021-12-01,24
