Date,Quantité
2019-01-07,48
2019-01-11,96
2019-02-14,96
2019-04-29,240
2019-07-18,120
2019-09-02,96
2019-09-28,640
2020-07-02,270
2020-08-26,240
2020-12-10,240
2021-05-18,160
2021-06-01,240
