Date,Quantité
2019-08-09,145
2019-12-22,48
2020-01-28,80
2020-03-16,96
2020-08-12,96
2020-09-28,140
2021-01-02,48
2021-02-07,96
2021-02-28,96
2021-05-03,80
2021-07-02,120
2021-09-03,144
2021-11-05,192
