Date,Quantité
2020-06-01,96
2020-06-03,144
2020-06-18,144
2020-09-09,192
2021-02-07,48
2021-04-01,48
2021-05-03,40
2021-06-11,80
2021-07-02,144
2021-09-03,96
2021-09-15,144
2021-10-02,192
2021-11-05,144
2021-12-01,96
