Date,Quantité
2020-11-16,12
2020-11-25,24
2020-12-31,48
2021-03-07,48
2021-04-18,48
2021-05-27,48
2021-07-01,80
2021-08-03,48
2021-08-26,96
2021-09-03,48
2021-09-17,72
2021-10-01,144
2021-11-02,24
2021-11-16,72
2021-12-01,96
