Date,Quantité
2019-06-19,144
2019-07-08,144
2019-10-07,144
2019-11-23,48
2019-12-11,48
2020-01-14,160
2020-02-09,70
2020-06-21,96
2020-06-30,48
2020-07-02,90
2020-07-17,144
2020-08-11,144
2020-09-02,96
2020-10-07,144
2021-01-16,144
2021-03-14,144
2021-06-04,120
2021-07-02,144
2021-08-06,240
2021-10-02,144
2021-12-01,240
2021-12-09,240
