Date,Quantité
2020-11-16,48
2020-12-31,144
2021-03-23,48
2021-04-18,48
2021-05-05,40
2021-07-01,96
2021-08-03,48
2021-09-17,48
2021-10-07,96
2021-11-02,48
2021-11-16,96
