Date,Quantité
2019-10-03,12
2019-10-28,24
2019-12-05,48
2020-06-01,48
2020-06-25,48
2020-08-10,48
2020-10-26,48
2021-02-07,48
2021-05-18,48
2021-08-02,48
2021-10-01,48
2021-11-02,24
