Date,Quantité
2019-08-01,144
2019-09-03,144
2019-11-26,96
2020-01-20,160
2020-03-09,144
2020-11-05,72
2021-01-04,96
2021-04-01,48
2021-05-10,80
2021-06-22,40
2021-07-15,48
2021-10-04,96
2021-11-11,96
