Date,Quantité
2019-11-18,48
2020-01-05,24
2020-03-02,24
2020-06-10,24
2020-06-26,48
2020-08-19,24
2020-09-15,48
2020-10-16,48
2020-11-14,48
2020-12-31,48
2021-02-07,48
2021-04-14,48
2021-06-11,80
2021-08-03,48
2021-09-03,48
2021-10-13,96
2021-12-02,96
