Date,Quantité
2019-01-18,12
2019-02-21,24
2019-04-29,12
2019-05-23,12
2019-06-25,12
2019-08-30,24
2019-10-27,12
2019-11-04,24
2019-11-06,24
2020-01-09,48
2020-01-14,48
2020-02-10,24
2020-03-03,48
2020-10-13,48
2021-09-07,6
2021-12-01,12
