Date,Quantité
2019-03-25,12
2019-04-17,24
2019-05-27,12
2019-06-10,12
2019-06-19,24
2019-08-01,24
2019-08-27,24
2019-10-09,48
2020-02-02,96
2020-05-11,24
2020-10-21,24
2020-12-03,48
2021-01-07,48
2021-05-11,80
2021-10-01,48
2021-12-01,60
