Date,Quantité
2020-02-07,12
2020-03-05,24
2020-09-28,6
2020-10-26,6
2021-02-27,12
2021-03-15,12
2021-04-20,12
2021-05-24,12
2021-07-28,12
2021-09-03,12
2021-09-16,12
2021-10-06,48
2021-11-18,48
