Date,Quantité
2019-10-03,48
2019-10-14,48
2019-10-28,24
2019-11-05,96
2019-11-14,48
2019-12-05,48
2019-12-22,144
2020-01-27,210
2020-02-11,144
2020-03-02,192
2020-03-30,144
2020-06-01,1
2020-09-14,96
2020-10-26,96
2020-12-01,96
2021-01-19,144
2021-02-28,144
2021-04-11,96
2021-05-05,120
2021-07-08,48
2021-08-02,48
2021-10-01,144
2021-11-02,192
2021-12-02,96
